CustomerID,TotalOrders,TotalQuantity,TotalSpent,Recency,Cluster,Segment
15322.0,1,416,679.68,85,0,Premium Customers
15325.0,1,232,162.29,103,0,Premium Customers
15326.0,1,386,311.71,333,1,Regular Customers
15327.0,1,116,208.75,52,0,Premium Customers
15329.0,3,486,1049.7,38,0,Premium Customers
15330.0,2,1312,714.96,31,0,Premium Customers
15332.0,4,652,1661.06,365,1,Regular Customers
15333.0,1,344,1028.56,207,1,Regular Customers
15334.0,3,274,351.67,156,1,Regular Customers
15335.0,1,80,173.97,53,0,Premium Customers
15339.0,2,416,574.07,65,0,Premium Customers
15341.0,1,812,2020.52,80,0,Premium Customers
15342.0,1,283,406.09,129,0,Premium Customers
15343.0,1,84,364.5,86,0,Premium Customers
15344.0,3,116,563.94,0,0,Premium Customers
15345.0,1,81,393.54,45,0,Premium Customers
15346.0,1,144,252.42000000000002,332,1,Regular Customers
15347.0,1,130,201.60000000000002,365,1,Regular Customers
15348.0,1,84,158.04,71,0,Premium Customers
15349.0,2,327,473.81,157,1,Regular Customers
15350.0,1,51,115.65,372,1,Regular Customers
15351.0,7,753,1960.1100000000001,11,0,Premium Customers
15353.0,2,343,777.02,254,1,Regular Customers
15355.0,2,45,277.05,28,0,Premium Customers
15356.0,10,1673,2766.5,30,0,Premium Customers
15358.0,22,7050,8347.2,4,3,At Risk Customers
15360.0,1,223,427.93,39,0,Premium Customers
15361.0,1,336,418.92,361,1,Regular Customers
15363.0,1,144,326.0,372,1,Regular Customers
15364.0,2,493,913.19,95,0,Premium Customers
15365.0,7,1084,2314.32,25,0,Premium Customers
15366.0,2,621,602.51,74,0,Premium Customers
15367.0,4,1057,1877.59,56,0,Premium Customers
15368.0,1,230,446.94000000000005,20,0,Premium Customers
15370.0,7,830,2386.05,40,0,Premium Customers
15372.0,1,2924,2007.3999999999999,136,0,Premium Customers
15373.0,12,500,2415.91,7,0,Premium Customers
15374.0,1,126,168.0,128,0,Premium Customers
15376.0,3,619,1233.3600000000001,39,0,Premium Customers
15379.0,7,2305,3703.29,168,1,Regular Customers
15380.0,5,376,1690.2600000000002,8,0,Premium Customers
15381.0,2,171,596.85,213,1,Regular Customers
15382.0,6,4012,5955.71,14,0,Premium Customers
15384.0,2,596,642.41,169,1,Regular Customers
15385.0,1,161,316.88,39,0,Premium Customers
15386.0,1,446,394.14,185,1,Regular Customers
15388.0,1,88,140.54,269,1,Regular Customers
15389.0,1,400,500.0,171,1,Regular Customers
15392.0,4,1277,1535.53,4,0,Premium Customers
15393.0,2,150,231.86,15,0,Premium Customers
15394.0,4,910,2183.54,9,0,Premium Customers
15395.0,1,17,107.45,325,1,Regular Customers
15396.0,1,122,288.18,112,0,Premium Customers
15397.0,1,20,94.0,289,1,Regular Customers
15398.0,2,769,1345.53,15,0,Premium Customers
15399.0,3,611,815.77,0,0,Premium Customers
15400.0,5,390,716.2,91,0,Premium Customers
15402.0,2,694,626.77,148,1,Regular Customers
15405.0,1,193,349.1,188,1,Regular Customers
15406.0,2,254,510.71000000000004,30,0,Premium Customers
15407.0,4,558,1056.44,33,0,Premium Customers
15408.0,1,106,267.18,263,1,Regular Customers
15410.0,8,1200,3450.84,83,0,Premium Customers
15411.0,4,530,1358.88,25,0,Premium Customers
15412.0,1,108,190.53,170,1,Regular Customers
15414.0,3,443,774.9000000000001,9,0,Premium Customers
15415.0,1,575,572.8100000000001,312,1,Regular Customers
15416.0,4,2090,3984.32,64,0,Premium Customers
15417.0,1,284,508.8,84,0,Premium Customers
15419.0,1,230,135.86,24,0,Premium Customers
15421.0,4,500,950.36,58,0,Premium Customers
15422.0,2,38,97.7,322,1,Regular Customers
15423.0,1,101,43.5,37,0,Premium Customers
15424.0,2,554,383.34,253,1,Regular Customers
15426.0,5,674,1447.39,18,0,Premium Customers
15427.0,3,1013,1483.14,32,0,Premium Customers
15428.0,1,102,93.78,14,0,Premium Customers
15429.0,2,380,397.35,26,0,Premium Customers
15432.0,1,65,171.19,22,0,Premium Customers
15433.0,2,534,533.3,213,1,Regular Customers
15434.0,5,647,1041.48,7,0,Premium Customers
15435.0,1,54,149.29,21,0,Premium Customers
15436.0,3,613,1122.53,11,0,Premium Customers
15437.0,1,79,200.16,261,1,Regular Customers
15438.0,1,59,156.57999999999998,130,0,Premium Customers
15440.0,3,197,383.68,54,0,Premium Customers
15442.0,1,120,594.0,248,1,Regular Customers
15443.0,7,1663,3236.91,1,0,Premium Customers
15444.0,2,764,1418.26,8,0,Premium Customers
15445.0,1,58,113.5,263,1,Regular Customers
15447.0,1,85,155.17,330,1,Regular Customers
15448.0,1,232,494.64,312,1,Regular Customers
15449.0,3,812,974.52,25,0,Premium Customers
15450.0,1,376,429.84,29,0,Premium Customers
15452.0,3,283,538.73,29,0,Premium Customers
15453.0,7,845,1388.37,1,0,Premium Customers
15454.0,1,86,179.1,361,1,Regular Customers
15456.0,3,660,447.22,282,1,Regular Customers
15457.0,1,132,237.07,261,1,Regular Customers
15458.0,1,156,161.64,24,0,Premium Customers
15460.0,1,109,216.76,353,1,Regular Customers
15462.0,3,172,234.6,93,0,Premium Customers
15463.0,1,106,126.14,28,0,Premium Customers
15464.0,1,350,1048.85,337,1,Regular Customers
15465.0,18,1257,7354.62,19,3,At Risk Customers
15466.0,1,246,334.53,84,0,Premium Customers
15467.0,3,310,524.88,8,0,Premium Customers
15468.0,2,155,467.51,50,0,Premium Customers
15469.0,2,153,538.55,49,0,Premium Customers
15471.0,1,266,469.48,1,0,Premium Customers
15472.0,1,251,371.56,112,0,Premium Customers
15473.0,7,672,1771.2,13,0,Premium Customers
15475.0,1,319,454.10999999999996,76,0,Premium Customers
15478.0,2,585,1441.42,39,0,Premium Customers
15480.0,1,303,905.5,115,0,Premium Customers
15482.0,12,5020,11054.96,15,3,At Risk Customers
15483.0,4,295,233.81,160,1,Regular Customers
15484.0,4,3152,3594.31,0,0,Premium Customers
15485.0,3,1306,2575.0,29,0,Premium Customers
15488.0,1,73,91.32000000000001,92,0,Premium Customers
15489.0,3,608,1134.28,22,0,Premium Customers
15491.0,6,1646,3100.09,94,0,Premium Customers
15492.0,2,483,659.4599999999999,27,0,Premium Customers
15493.0,5,560,2001.8,32,0,Premium Customers
15494.0,2,1148,1299.23,20,0,Premium Customers
15497.0,2,624,1262.2,17,0,Premium Customers
15498.0,27,6105,13316.4,2,3,At Risk Customers
15500.0,4,572,1131.56,7,0,Premium Customers
15502.0,12,4236,10384.93,15,3,At Risk Customers
15503.0,1,74,147.09,362,1,Regular Customers
15504.0,1,33,52.83,80,0,Premium Customers
15505.0,5,2390,3610.96,52,0,Premium Customers
15506.0,3,848,979.26,22,0,Premium Customers
15507.0,1,162,492.36,171,1,Regular Customers
15508.0,6,440,1000.27,188,1,Regular Customers
15510.0,1,2,250.0,330,1,Regular Customers
15511.0,5,271,909.23,11,0,Premium Customers
15512.0,2,68,121.0,155,1,Regular Customers
15513.0,19,5709,14758.220000000001,32,3,At Risk Customers
15514.0,11,2160,4139.46,11,0,Premium Customers
15516.0,3,27,62.43,44,0,Premium Customers
15517.0,1,293,267.03,232,1,Regular Customers
15518.0,8,1273,1942.45,63,0,Premium Customers
15520.0,1,314,343.5,1,0,Premium Customers
15521.0,8,1836,3000.2,39,0,Premium Customers
15522.0,2,573,398.84,32,0,Premium Customers
15523.0,1,132,412.01000000000005,83,0,Premium Customers
15524.0,1,4,440.0,24,0,Premium Customers
15525.0,3,416,825.92,1,0,Premium Customers
15526.0,2,24,148.44,32,0,Premium Customers
15527.0,8,992,2429.78,18,0,Premium Customers
15528.0,1,123,229.33,253,1,Regular Customers
15529.0,11,3496,3995.23,22,0,Premium Customers
15530.0,4,950,1502.35,21,0,Premium Customers
15531.0,2,1105,2007.44,7,0,Premium Customers
15532.0,4,521,1580.93,24,0,Premium Customers
15533.0,3,289,807.57,18,0,Premium Customers
15535.0,4,143,536.4,172,1,Regular Customers
15537.0,1,29,110.92,162,1,Regular Customers
15539.0,1,410,538.46,6,0,Premium Customers
15540.0,1,200,213.3,10,0,Premium Customers
15541.0,1,49,85.13000000000001,113,0,Premium Customers
15543.0,1,86,127.86,287,1,Regular Customers
15544.0,9,3109,3546.71,8,0,Premium Customers
15545.0,2,163,292.71999999999997,53,0,Premium Customers
15547.0,14,4032,4954.84,6,3,At Risk Customers
15549.0,3,698,1693.26,76,0,Premium Customers
15550.0,4,295,575.63,3,0,Premium Customers
15551.0,1,218,436.06,36,0,Premium Customers
15552.0,1,60,90.12,216,1,Regular Customers
15553.0,1,451,437.23,59,0,Premium Customers
15554.0,1,74,217.2,277,1,Regular Customers
15555.0,16,4439,4805.17,11,3,At Risk Customers
15556.0,1,236,279.77,23,0,Premium Customers
15557.0,1,219,473.65000000000003,28,0,Premium Customers
15561.0,4,267,800.59,11,0,Premium Customers
15562.0,1,39,134.55,351,1,Regular Customers
15563.0,4,1501,1400.44,21,0,Premium Customers
15565.0,2,60,173.16,49,0,Premium Customers
15567.0,1,223,186.01,18,0,Premium Customers
15568.0,3,461,758.29,2,0,Premium Customers
15569.0,5,666,1375.71,103,0,Premium Customers
15570.0,12,2067,4165.52,6,0,Premium Customers
15571.0,4,264,650.4300000000001,11,0,Premium Customers
15572.0,7,1229,2552.86,4,0,Premium Customers
15573.0,2,363,607.45,31,0,Premium Customers
15574.0,4,349,702.25,177,1,Regular Customers
15576.0,1,404,940.6700000000001,37,0,Premium Customers
15577.0,3,89,258.88,150,1,Regular Customers
15578.0,1,52,127.1,161,1,Regular Customers
15579.0,2,120,348.6,68,0,Premium Customers
15581.0,13,286,3679.9700000000003,120,0,Premium Customers
15582.0,3,453,682.9100000000001,24,0,Premium Customers
15584.0,4,314,725.11,23,0,Premium Customers
15585.0,1,320,455.3,176,1,Regular Customers
15587.0,4,312,913.6800000000001,49,0,Premium Customers
15589.0,3,243,478.53000000000003,255,1,Regular Customers
15592.0,1,354,388.58,46,0,Premium Customers
15593.0,1,60,199.8,70,0,Premium Customers
15594.0,5,983,1771.78,15,0,Premium Customers
15596.0,5,561,1406.59,100,0,Premium Customers
15597.0,1,279,324.57,34,0,Premium Customers
15598.0,1,160,240.68,52,0,Premium Customers
15599.0,2,718,761.74,26,0,Premium Customers
15601.0,14,4983,6776.56,10,3,At Risk Customers
15602.0,9,1137,1297.8700000000001,7,0,Premium Customers
15603.0,1,96,48.480000000000004,78,0,Premium Customers
15604.0,1,159,216.39,51,0,Premium Customers
15605.0,5,441,1198.23,35,0,Premium Customers
15606.0,9,892,2920.16,60,0,Premium Customers
15607.0,1,202,104.76,336,1,Regular Customers
15608.0,4,714,1093.68,27,0,Premium Customers
15609.0,1,148,298.48,183,1,Regular Customers
15610.0,1,66,112.46000000000001,51,0,Premium Customers
15611.0,13,504,1591.45,9,0,Premium Customers
15612.0,2,52,195.15,35,0,Premium Customers
15615.0,23,5508,10399.74,9,3,At Risk Customers
15618.0,4,454,776.851,32,0,Premium Customers
15619.0,1,136,336.40000000000003,10,0,Premium Customers
15620.0,3,915,1553.18,56,0,Premium Customers
15621.0,4,501,1293.03,3,0,Premium Customers
15622.0,9,1674,3709.56,42,0,Premium Customers
15623.0,1,125,301.03,140,0,Premium Customers
15624.0,4,357,588.13,116,0,Premium Customers
15625.0,4,1188,1534.26,103,0,Premium Customers
15626.0,2,766,675.8,74,0,Premium Customers
15628.0,9,1894,2870.2400000000002,4,0,Premium Customers
15630.0,2,800,1186.35,44,0,Premium Customers
15632.0,8,2109,3285.31,15,0,Premium Customers
15634.0,1,99,243.55,16,0,Premium Customers
15636.0,2,284,724.76,89,0,Premium Customers
15637.0,1,128,223.36,52,0,Premium Customers
15639.0,1,323,425.32,133,0,Premium Customers
15640.0,15,6607,12515.66,3,3,At Risk Customers
15641.0,4,1562,1887.2,104,0,Premium Customers
15643.0,3,246,664.0,191,1,Regular Customers
15644.0,4,557,813.0,165,1,Regular Customers
15645.0,1,256,612.01,18,0,Premium Customers
15646.0,3,394,447.64000000000004,157,1,Regular Customers
15648.0,2,221,657.35,203,1,Regular Customers
15649.0,2,192,816.0,335,1,Regular Customers
15651.0,3,479,646.3,36,0,Premium Customers
15652.0,1,208,337.74,90,0,Premium Customers
15653.0,2,1200,877.4399999999999,92,0,Premium Customers
15654.0,2,475,922.53,8,0,Premium Customers
15655.0,1,324,560.67,242,1,Regular Customers
15656.0,4,343,748.5,44,0,Premium Customers
15657.0,1,24,30.0,22,0,Premium Customers
15658.0,5,242,1024.1000000000001,189,1,Regular Customers
15659.0,1,111,306.45,43,0,Premium Customers
15660.0,9,1050,1600.86,24,0,Premium Customers
15661.0,2,236,309.8,316,1,Regular Customers
15663.0,1,106,138.14,105,0,Premium Customers
15664.0,1,157,386.43,50,0,Premium Customers
15665.0,2,1666,2242.01,167,1,Regular Customers
15667.0,1,240,301.32,39,0,Premium Customers
15668.0,1,72,76.32000000000001,217,1,Regular Customers
15669.0,4,342,684.34,39,0,Premium Customers
15670.0,1,91,173.05,296,1,Regular Customers
15671.0,7,1699,2657.13,18,0,Premium Customers
15673.0,4,1514,2881.02,87,0,Premium Customers
15674.0,5,1275,2446.6,72,0,Premium Customers
15675.0,3,527,323.69,80,0,Premium Customers
15676.0,3,2252,3435.76,18,0,Premium Customers
15677.0,1,319,657.23,48,0,Premium Customers
15678.0,1,184,352.7,52,0,Premium Customers
15679.0,4,1170,781.28,23,0,Premium Customers
15680.0,3,952,1333.68,8,0,Premium Customers
15681.0,5,816,1426.16,24,0,Premium Customers
15683.0,1,131,193.75,116,0,Premium Customers
15687.0,9,1310,2993.1,8,0,Premium Customers
15689.0,2,84,254.1,119,0,Premium Customers
15690.0,2,408,239.76,3,0,Premium Customers
15691.0,1,72,136.8,251,1,Regular Customers
15692.0,1,138,191.04,27,0,Premium Customers
15694.0,14,1677,6479.4,0,3,At Risk Customers
15695.0,2,212,409.98,266,1,Regular Customers
15696.0,8,1028,2736.46,32,0,Premium Customers
15699.0,1,113,309.65,17,0,Premium Customers
15700.0,2,357,696.68,171,1,Regular Customers
15701.0,4,923,1542.14,1,0,Premium Customers
15703.0,1,66,211.5,264,1,Regular Customers
15704.0,4,1028,2293.62,139,0,Premium Customers
15705.0,1,62,143.1,200,1,Regular Customers
15706.0,4,321,1060.56,63,0,Premium Customers
15707.0,4,605,945.58,34,0,Premium Customers
15708.0,7,1267,3364.2400000000002,40,0,Premium Customers
15709.0,1,121,133.25,283,1,Regular Customers
15712.0,5,486,1072.3600000000001,8,0,Premium Customers
15713.0,2,150,356.7,142,0,Premium Customers
15714.0,2,187,330.88,11,0,Premium Customers
15716.0,4,744,1118.81,145,0,Premium Customers
15717.0,1,70,150.3,233,1,Regular Customers
15719.0,13,2725,5045.61,32,0,Premium Customers
15720.0,1,281,598.73,23,0,Premium Customers
15721.0,1,409,507.08,11,0,Premium Customers
15722.0,5,1026,2222.56,35,0,Premium Customers
15723.0,1,87,203.1,364,1,Regular Customers
15724.0,2,73,218.25,200,1,Regular Customers
15725.0,1,221,415.25,14,0,Premium Customers
15727.0,7,3065,5178.96,16,0,Premium Customers
15729.0,1,28,85.0,212,1,Regular Customers
15730.0,3,689,1120.88,65,0,Premium Customers
15732.0,2,215,294.12,211,1,Regular Customers
15733.0,1,62,162.3,282,1,Regular Customers
15734.0,2,346,1339.45,114,0,Premium Customers
15737.0,8,599,1205.1200000000001,14,0,Premium Customers
15738.0,16,2982,4812.42,18,3,At Risk Customers
15739.0,1,472,449.12,65,0,Premium Customers
15740.0,1,152,154.88,48,0,Premium Customers
15743.0,4,216,784.46,15,0,Premium Customers
15744.0,1,120,34.8,77,0,Premium Customers
15745.0,4,421,1094.59,18,0,Premium Customers
15746.0,1,178,196.88,133,0,Premium Customers
15747.0,3,480,974.04,12,0,Premium Customers
15748.0,1,51,149.31,39,0,Premium Customers
15749.0,3,18028,44534.3,234,3,At Risk Customers
15750.0,8,1786,2465.48,2,0,Premium Customers
15752.0,7,1978,2637.38,39,0,Premium Customers
15753.0,1,144,79.2,304,1,Regular Customers
15754.0,3,199,458.57,50,0,Premium Customers
15755.0,6,1427,2364.25,9,0,Premium Customers
15756.0,4,242,532.96,60,0,Premium Customers
15757.0,2,491,714.42,65,0,Premium Customers
15758.0,1,47,205.25,24,0,Premium Customers
15759.0,3,60,253.04,217,1,Regular Customers
15762.0,2,251,583.75,64,0,Premium Customers
15763.0,2,271,1086.92,31,0,Premium Customers
15764.0,6,2050,3279.97,87,0,Premium Customers
15766.0,1,170,315.06,63,0,Premium Customers
15768.0,3,244,621.8299999999999,115,0,Premium Customers
15769.0,26,29672,56252.72,6,3,At Risk Customers
15773.0,1,311,635.6800000000001,5,0,Premium Customers
15774.0,1,87,270.8,68,0,Premium Customers
15775.0,1,68,104.9,244,1,Regular Customers
15776.0,1,138,241.62,132,0,Premium Customers
15777.0,4,378,1047.11,240,1,Regular Customers
15780.0,3,220,475.28000000000003,183,1,Regular Customers
15781.0,3,180,345.46,24,0,Premium Customers
15782.0,3,864,2614.7400000000002,9,0,Premium Customers
15783.0,1,212,246.3,10,0,Premium Customers
15785.0,5,1612,2328.9700000000003,32,0,Premium Customers
15786.0,3,3364,4932.2,45,0,Premium Customers
15787.0,3,540,948.05,25,0,Premium Customers
15789.0,1,438,351.3,357,1,Regular Customers
15790.0,1,114,220.85,9,0,Premium Customers
15791.0,2,731,1612.69,43,0,Premium Customers
15793.0,3,553,965.61,14,0,Premium Customers
15795.0,1,581,610.01,149,1,Regular Customers
15796.0,8,861,2711.56,0,0,Premium Customers
15797.0,4,873,2207.4,112,0,Premium Customers
15799.0,3,955,884.14,75,0,Premium Customers
15800.0,2,335,699.08,106,0,Premium Customers
15801.0,3,570,1063.95,45,0,Premium Customers
15802.0,1,1,451.42,142,1,Regular Customers
15803.0,1,290,415.82000000000005,50,0,Premium Customers
15804.0,13,2565,4206.39,0,0,Premium Customers
15805.0,17,3387,5528.4800000000005,22,3,At Risk Customers
15806.0,3,602,784.58,45,0,Premium Customers
15807.0,3,430,903.9,49,0,Premium Customers
15808.0,4,1343,3734.9700000000003,305,1,Regular Customers
15809.0,5,301,515.77,35,0,Premium Customers
15810.0,4,861,1391.98,78,0,Premium Customers
15811.0,6,1071,2218.62,21,0,Premium Customers
15812.0,5,922,1801.14,106,0,Premium Customers
15813.0,2,603,1303.9099999999999,207,1,Regular Customers
15814.0,4,1271,1945.33,16,0,Premium Customers
15815.0,5,1856,2100.6,63,0,Premium Customers
15819.0,4,1357,1905.45,48,0,Premium Customers
15820.0,1,128,206.98,319,1,Regular Customers
15821.0,2,202,570.96,43,0,Premium Customers
15822.0,2,375,885.47,2,0,Premium Customers
15823.0,1,1,15.0,371,1,Regular Customers
15825.0,1,220,532.94,171,1,Regular Customers
15826.0,3,963,1654.31,55,0,Premium Customers
15827.0,14,882,1836.0900000000001,72,0,Premium Customers
15829.0,2,996,636.14,98,0,Premium Customers
15830.0,1,415,576.0,37,0,Premium Customers
15831.0,3,1105,801.76,57,0,Premium Customers
15832.0,1,465,836.79,253,1,Regular Customers
15834.0,4,965,2233.75,69,0,Premium Customers
15835.0,4,439,954.09,43,0,Premium Customers
15836.0,1,26,137.37,49,0,Premium Customers
15837.0,1,189,391.98,64,0,Premium Customers
15838.0,19,18368,33643.08,10,3,At Risk Customers
15839.0,3,675,1048.49,32,0,Premium Customers
15840.0,2,396,355.56,58,0,Premium Customers
15841.0,4,942,1224.06,72,0,Premium Customers
15843.0,1,27,118.95000000000002,303,1,Regular Customers
15844.0,1,134,130.73999999999998,45,0,Premium Customers
15845.0,8,1926,3711.77,17,0,Premium Customers
15847.0,2,449,389.27,37,0,Premium Customers
15850.0,2,302,238.85,18,0,Premium Customers
15852.0,2,48,160.71,186,1,Regular Customers
15853.0,1,135,110.8,51,0,Premium Customers
15854.0,12,939,2974.65,3,0,Premium Customers
15855.0,5,470,712.24,136,0,Premium Customers
15856.0,27,11005,16387.57,3,3,At Risk Customers
15857.0,1,308,297.0,18,0,Premium Customers
15858.0,5,1167,1438.85,15,0,Premium Customers
15860.0,8,440,977.21,40,0,Premium Customers
15861.0,8,2544,3165.36,11,0,Premium Customers
15862.0,4,585,832.88,7,0,Premium Customers
15863.0,2,19,68.84,25,0,Premium Customers
15864.0,6,1192,1936.3200000000002,21,0,Premium Customers
15865.0,3,368,895.13,40,0,Premium Customers
15866.0,1,126,230.53,100,0,Premium Customers
15867.0,15,2054,3812.64,4,3,At Risk Customers
15869.0,2,175,149.64,276,1,Regular Customers
15870.0,1,335,354.09000000000003,32,0,Premium Customers
15872.0,2,212,360.93,14,0,Premium Customers
15874.0,7,2534,4405.88,63,0,Premium Customers
15877.0,2,371,493.28,1,0,Premium Customers
15880.0,1,211,343.28000000000003,368,1,Regular Customers
15881.0,5,260,501.39000000000004,311,1,Regular Customers
15882.0,4,276,516.36,198,1,Regular Customers
15883.0,2,223,396.48,1,0,Premium Customers
15885.0,3,111,379.35,92,0,Premium Customers
15886.0,1,147,181.09,59,0,Premium Customers
15888.0,1,76,168.31,80,0,Premium Customers
15889.0,2,215,446.87,156,1,Regular Customers
15891.0,1,442,524.52,226,1,Regular Customers
15894.0,2,168,263.55,252,1,Regular Customers
15895.0,1,94,179.17,149,1,Regular Customers
15897.0,2,261,222.05,193,1,Regular Customers
15898.0,5,570,1388.88,0,0,Premium Customers
15899.0,1,39,56.25,368,1,Regular Customers
15900.0,1,221,351.11,23,0,Premium Customers
15901.0,3,384,363.88,16,0,Premium Customers
15903.0,7,2410,5126.76,9,0,Premium Customers
15904.0,1,84,164.68,7,0,Premium Customers
15906.0,7,544,1567.69,19,0,Premium Customers
15907.0,3,509,967.45,3,0,Premium Customers
15909.0,1,98,191.94,173,1,Regular Customers
15910.0,8,1015,1232.18,0,0,Premium Customers
15912.0,2,185,264.62,177,1,Regular Customers
15916.0,8,757,1528.09,15,0,Premium Customers
15917.0,1,42,123.1,247,1,Regular Customers
15918.0,2,153,334.23,190,1,Regular Customers
15919.0,2,545,639.89,19,0,Premium Customers
15920.0,4,99,167.5,153,1,Regular Customers
15921.0,1,166,336.03000000000003,172,1,Regular Customers
15922.0,1,138,369.5,372,1,Regular Customers
15923.0,1,122,127.08,372,1,Regular Customers
15925.0,1,93,207.15,193,1,Regular Customers
15930.0,1,139,426.63,66,0,Premium Customers
15932.0,8,2325,2495.87,3,0,Premium Customers
15933.0,3,885,1107.46,20,0,Premium Customers
15935.0,2,115,416.86,238,1,Regular Customers
15937.0,1,73,145.35,63,0,Premium Customers
15938.0,5,240,404.58,111,0,Premium Customers
15939.0,15,4728,6115.01,89,3,At Risk Customers
15940.0,1,4,35.8,310,1,Regular Customers
15942.0,1,232,337.44,133,0,Premium Customers
15944.0,1,50,325.1,276,1,Regular Customers
15945.0,1,52,181.0,364,1,Regular Customers
15947.0,1,898,1708.24,82,0,Premium Customers
15948.0,2,567,955.24,7,0,Premium Customers
15949.0,2,284,364.72,16,0,Premium Customers
15950.0,4,729,1765.51,31,0,Premium Customers
15951.0,2,313,708.22,8,0,Premium Customers
15952.0,4,399,806.57,33,0,Premium Customers
15953.0,8,892,1659.3799999999999,14,0,Premium Customers
15955.0,14,2135,4416.26,23,0,Premium Customers
15957.0,1,211,428.89,31,0,Premium Customers
15958.0,1,33,104.35,73,0,Premium Customers
15963.0,2,298,470.76,19,0,Premium Customers
15965.0,4,453,845.64,16,0,Premium Customers
15967.0,2,211,418.83,22,0,Premium Customers
15969.0,3,124,666.1,2,0,Premium Customers
15970.0,1,116,314.1,303,1,Regular Customers
15971.0,12,1717,4199.85,17,0,Premium Customers
15973.0,1,106,307.82000000000005,366,1,Regular Customers
15974.0,7,2262,3442.15,38,0,Premium Customers
15975.0,1,243,371.01,83,0,Premium Customers
15976.0,2,277,430.94,164,1,Regular Customers
15977.0,2,1016,1054.73,16,0,Premium Customers
15978.0,1,888,1098.78,76,0,Premium Customers
15980.0,3,1560,2398.86,88,0,Premium Customers
15981.0,8,1866,3408.48,24,0,Premium Customers
15983.0,4,892,1475.02,21,0,Premium Customers
15984.0,10,1843,2837.67,2,0,Premium Customers
15985.0,2,1086,1142.42,122,0,Premium Customers
15986.0,1,268,168.12,29,0,Premium Customers
15987.0,7,1556,1451.28,11,0,Premium Customers
15988.0,1,181,158.03,18,0,Premium Customers
15990.0,2,443,792.11,43,0,Premium Customers
15992.0,1,17,41.989999999999995,3,0,Premium Customers
15993.0,7,2051,2797.57,8,0,Premium Customers
15994.0,1,177,427.07,54,0,Premium Customers
15996.0,6,384,1060.68,87,0,Premium Customers
15998.0,5,2041,3089.97,36,0,Premium Customers
16000.0,3,5110,12393.7,2,0,Premium Customers
16003.0,5,1185,2735.37,29,0,Premium Customers
16005.0,4,300,615.39,11,0,Premium Customers
16006.0,1,84,101.4,210,1,Regular Customers
16007.0,4,1393,1701.94,47,0,Premium Customers
16008.0,3,323,478.78,23,0,Premium Customers
16009.0,4,378,992.71,21,0,Premium Customers
16010.0,3,210,407.5,245,1,Regular Customers
16011.0,16,2042,3362.71,7,3,At Risk Customers
16012.0,3,799,1415.29,34,0,Premium Customers
16013.0,47,15536,37130.6,3,3,At Risk Customers
16014.0,3,265,662.38,37,0,Premium Customers
16015.0,3,909,705.39,3,0,Premium Customers
16016.0,8,620,1508.76,2,0,Premium Customers
16017.0,1,102,211.88,46,0,Premium Customers
16018.0,2,190,408.90000000000003,38,0,Premium Customers
16019.0,9,1733,3786.2400000000002,46,0,Premium Customers
16020.0,3,487,851.01,16,0,Premium Customers
16022.0,1,261,628.28,259,1,Regular Customers
16023.0,3,358,719.81,45,0,Premium Customers
16024.0,1,398,251.24,11,0,Premium Customers
16025.0,1,338,439.65999999999997,29,0,Premium Customers
16026.0,1,243,236.09,42,0,Premium Customers
16027.0,6,1147,934.62,91,0,Premium Customers
16029.0,63,40208,81024.84,38,2,Occasional Customers
16030.0,1,283,331.24,309,1,Regular Customers
16031.0,2,423,548.94,91,0,Premium Customers
16033.0,20,3539,8816.4,5,3,At Risk Customers
16034.0,3,242,437.7,195,1,Regular Customers
16036.0,2,716,758.92,86,0,Premium Customers
16037.0,3,428,855.02,269,1,Regular Customers
16038.0,3,244,471.78000000000003,7,0,Premium Customers
16040.0,3,684,1313.55,64,0,Premium Customers
16041.0,3,1584,3166.4,30,0,Premium Customers
16042.0,5,755,1197.27,21,0,Premium Customers
16043.0,4,503,773.99,37,0,Premium Customers
16045.0,4,897,1340.7,119,0,Premium Customers
16048.0,2,144,256.44,372,1,Regular Customers
16049.0,3,793,1111.79,39,0,Premium Customers
16050.0,1,278,137.9,173,1,Regular Customers
16052.0,1,282,362.06,53,0,Premium Customers
16053.0,2,1793,1511.95,32,0,Premium Customers
16054.0,1,380,783.9,144,1,Regular Customers
16055.0,1,22,134.8,220,1,Regular Customers
16056.0,1,347,664.85,44,0,Premium Customers
16057.0,7,863,2263.12,15,0,Premium Customers
16059.0,6,643,1459.8600000000001,65,0,Premium Customers
16062.0,4,800,1153.62,9,0,Premium Customers
16063.0,1,262,335.32,259,1,Regular Customers
16065.0,1,231,372.09,364,1,Regular Customers
16066.0,5,936,1521.87,16,0,Premium Customers
16070.0,2,457,852.15,21,0,Premium Customers
16071.0,1,180,326.24,44,0,Premium Customers
16072.0,1,140,584.3199999999999,287,1,Regular Customers
16073.0,1,48,122.39999999999999,296,1,Regular Customers
16076.0,10,1435,2234.73,2,0,Premium Customers
16078.0,1,16,79.2,283,1,Regular Customers
16079.0,3,864,1352.0,16,0,Premium Customers
16080.0,2,128,217.16,81,0,Premium Customers
16081.0,5,1477,2806.9,55,0,Premium Customers
16083.0,2,908,1317.62,100,0,Premium Customers
16084.0,1,216,436.18,298,1,Regular Customers
16085.0,5,636,981.51,22,0,Premium Customers
16086.0,5,511,1121.39,58,0,Premium Customers
16091.0,2,154,315.06,154,1,Regular Customers
